total_volume,total_sales,total_supply,num_owners,average_price,num_reports,market_cap,floor_price,category,qtd_traits,qtd_editors,target
0.0,3.0,1111.0,2,0.0,0,0.0,0.0,art,0,1,1
0.164202,6.0,1.0,8,0.027367,0,0.0,0.0,memberships,1,1,2
3.350905137530677,801.0,5555.0,2587,0.0041834021692018,0,0.0,0.0,pfps,6,1,0
0.5625,3.0,3.0,1,0.1875,0,0.0,0.0,photography,0,1,2
49.239849856185366,2365.0,1270.0,477,0.0208202324973299,3,0.5679146727692308,0.0,pfps,9,1,0
0.1873,7.0,28.0,5,0.0267571428571428,0,0.0,0.02,art,0,1,1
0.4023048999999999,55.0,797.0,225,0.0073146345454545,0,0.0,0.0,art,5,1,1
0.02,2.0,7.0,2,0.01,0,0.0,0.0,pfps,0,1,0
4.419999999999998,62.0,61.0,24,0.0712903225806451,0,0.0,0.07,pfps,5,1,0
0.018,1.0,9.0,2,0.018,0,0.0,0.0,art,0,1,1
0.0,1199.0,130.0,3,0.0,0,0.0,0.00036621,art,0,1,1
0.01,1.0,1.0,1,0.01,0,0.0,0.0,art,1,1,1
17.23417119147316,1330.0,2771.0,613,0.0129580234522354,0,8.72865,0.008007244,art,8,2,1
6.976778945444441,194.0,995.0,596,0.0359627780693012,0,0.0,0.01,music,0,1,2
0.01498345,3.0,400.0,5,0.0049944833333333,0,2.9236000000000004,0.0073242,art,0,1,1
97.91277271098744,687.0,1925.0,662,0.1425222310203601,0,193.591475,0.084252,pfps,6,1,0
0.1629499999999999,3.0,2.0,1,0.0543166666666666,0,0.0,0.0,pfps,0,1,0
0.0090186292,14.0,5997.0,188,0.0006441878,0,0.0,0.0018842661,art,6,1,1
12.103199999999992,58.0,28.0,30,0.2086758620689653,0,0.0,0.1,pfps,0,1,0
0.1335,6.0,356.0,33,0.02225,0,0.0,0.0257,pfps,9,1,0
1.56,7.0,9509.0,123,0.2228571428571428,0,0.0,2.0,pfps,11,1,0
0.0,1.0,26.0,2,0.0,0,0.0,0.0,art,0,1,1
2.574863999999994,342.0,3333.0,1015,0.0075288421052631,1,0.0,0.0008,pfps,6,1,0
15.762104110999974,512.0,3995.0,2448,0.0307853595917968,2,0.0,0.01,pfps,9,1,0
0.176,18.0,555.0,15,0.0097777777777777,0,0.0,0.0,pfps,3,1,0
2.5400000000000005,46.0,302.0,95,0.0552173913043478,0,0.0,0.13,art,10,1,1
9.882555622199993,258.0,847.0,413,0.0383044791558139,0,0.0,0.1,art,2,1,1
0.0045,1.0,20.0,2,0.0045,0,0.0,0.0,photography,24,1,2
2.254400000000001,52.0,500.0,127,0.0433538461538461,0,0.0,0.01,memberships,13,1,2
489.16253582912975,16129.0,6897.0,1675,0.0303281378776818,1,2.5867308852,0.0,pfps,8,1,0
0.01,1.0,18.0,2,0.01,0,0.0,0.0,art,4,1,1
0.30942,3.0,3.0,75,0.10314,0,0.0,0.089,photography,0,1,2
3.8020207771899943,729.0,9998.0,2025,0.0052153920126063,1,0.0,0.005,pfps,7,1,0
0.4,2.0,4.0,4,0.2,0,0.0,0.0,art,8,1,1
12.797504332512132,9053.0,5119.0,1024,0.0014136202731152,0,0.0,0.0,pfps,7,1,0
124.805,34.0,151.0,42,3.670735294117647,0,0.0,0.0,art,2,1,1
346.52037000000007,242.0,888.0,326,1.431902355371901,0,0.0,0.0,pfps,1,1,0
269.7680000000001,101.0,555.0,169,2.670970297029704,0,0.0,0.0,memberships,1,1,2
7.045626989999999,217.0,148.0,99,0.0324683271428571,0,0.0,0.0369,art,1,1,1
3.211041125,7.0,7.0,7,0.4587201607142857,0,0.0,0.0,pfps,11,2,0
1.0386456799690018,384.0,645.0,3270,0.0027048064582526,1,0.0,3.7464e-05,pfps,499,1,0
6.3833914575696,3777.0,4352.0,625,0.0016900692236085,0,0.65288982528,0.0,pfps,19,1,0
0.0885257999999999,1.0,160.0,27,0.0885257999999999,0,0.0,0.0,gaming,5,2,2
1.0876673798550038,2528.0,2906.0,669,0.0004302481724109,0,0.0,0.0,pfps,10,1,0
1.4515409033573998,93.0,111.0,12,0.0156079667027677,0,0.0,0.0,gaming,0,1,2
21.41256990000001,144.0,864.0,367,0.1486984020833334,2,0.0,0.2,pfps,14,2,0
0.2384364317436363,74.0,89.0,42,0.0032221139424815,0,0.0,0.003,pfps,15,1,0
0.8128107441370708,1787.0,1952.0,406,0.0004548465272171,0,0.0,0.0,pfps,6,1,0
112.50147858415586,6657.0,4409.0,1567,0.0168997263908901,1,0.0,0.0021999,pfps,5,1,0
0.02,1.0,20.0,2,0.02,0,0.0,0.02,art,0,1,1
0.003,1.0,13.0,2,0.003,0,0.0,0.0,art,0,1,1
14.486280641999858,1691.0,5151.0,3192,0.0085666946434061,0,0.0,0.006,pfps,7,1,0
0.5653934568324195,2117.0,3787.0,762,0.000267072960242,0,0.0,0.0,pfps,10,1,0
0.015,5.0,21.0,6,0.003,0,0.0,0.0,pfps,0,1,0
0.0066452748,12.0,17.0,7,0.0005537729,0,0.0,0.0,gaming,10,1,2
6.0,2.0,3.0,3,3.0,0,0.0,0.0,pfps,0,1,0
0.03,3.0,6.0,121,0.01,0,0.0,0.02,art,1,1,1
0.0,4.0,1.0,2,0.0,0,0.0,0.0,pfps,0,1,0
0.0039212399999999,1.0,12.0,2,0.0039212399999999,0,0.0,0.0047684,art,2,1,1
0.0001,1.0,12.0,2,0.0001,0,0.0,0.0,photography,2,1,2
0.02,1.0,1.0,2,0.02,0,0.0,0.0,art,0,1,1
0.018842661,1.0,100.0,14,0.018842661,0,0.0,0.0,gaming,7,2,2
0.0,99.0,2.0,2,0.0,0,0.0,0.0,memberships,0,1,2
6.170000000000004,78.0,4.0,36,0.0791025641025641,0,0.0,0.05,art,2,1,1
27.837448787195555,2993.0,3016.0,539,0.0093008515827582,0,0.893612944224,0.0,pfps,7,1,0
8.043447009999946,1041.0,3206.0,1387,0.0077266541882804,0,0.0,0.01,pfps,8,1,0
63.4790283820311,7566.0,6967.0,1577,0.0083900381155208,1,0.0,0.0057,pfps,6,3,0
0.0242,49.0,244.0,43,0.0004938775510204,0,0.0,0.001,pfps,15,1,0
0.939244099611505,3197.0,3993.0,718,0.0002937892085115,0,0.0,0.0,pfps,9,1,0
3.105513799771896,562.0,6359.0,3805,0.005525825266498,1,0.0,0.0047,pfps,8,1,0
5.782776118479983,404.0,3784.0,928,0.0143138022734653,0,0.0,0.0066,pfps,13,1,0
0.0107792999999999,6.0,51.0,4,0.00179655,0,0.0,0.0,pfps,0,1,0
0.01,10.0,101.0,11,0.001,0,0.0,0.0,art,1,1,1
0.78884652,97.0,90.0,61,0.0081324383505154,0,0.0,0.025,pfps,12,1,0
15.176555400000002,51.0,69.0,55,0.2975795176470588,0,27.6,0.0,photography,0,2,2
0.0636,5.0,119.0,95,0.01272,0,0.0,0.0,pfps,0,1,0
2.35,7.0,7.0,5,0.3357142857142857,1,0.0,0.0,art,0,1,1
0.000119054,2.0,2.0,1,5.9527e-05,0,0.0,0.0,art,2,1,1
153.46823,74.0,48.0,38,2.0738950000000003,0,0.0,11.5,art,8,1,1
0.2148063354,1.0,1497.0,75,0.2148063354,0,0.0,0.0,art,8,1,1
20.98675890000002,231.0,19.0,115,0.0908517701298702,0,0.0,0.02,pfps,2,1,0
0.0,3.0,3.0,2,0.0,0,0.0,0.01,art,0,1,1
0.13265398,29.0,533.0,6,0.0045742751724137,0,0.0,0.0036,art,0,1,1
56.557787060249936,4985.0,10300.0,1058,0.0113455941946338,0,18.353920199999997,0.0024978,pfps,13,1,0
20.643772487889,1514.0,2256.0,718,0.0136352526340085,0,0.0,0.0,art,0,1,1
2.0048249746800004,72.0,127.0,103,0.027844791315,0,0.0,0.02016966,art,3,1,1
0.0,1000.0,1.0,12,0.0,0,0.0,0.0,art,2,2,1
6.754,211.0,165.0,103,0.0320094786729857,0,0.0,0.03,pfps,0,1,0
0.02,2.0,2761.0,877,0.01,0,0.0,0.008,pfps,10,1,0
3.5,7.0,20.0,8,0.5,0,0.0,0.5,art,0,1,1
0.2,1.0,12.0,2,0.2,0,0.0,0.0,art,0,1,1
7.0868e-05,1.0,14.0,2,7.0868e-05,0,0.0,0.0,art,1,1,1
78.0,78.0,100.0,74,1.0,0,0.0,0.0,art,2,1,1
0.000511575,1930885.0,54.0,19,2.64943277e-10,0,0.0,9.17e-07,art,0,1,1
0.00854112,7.0,1.0,4,0.00122016,0,0.0,0.0,gaming,0,1,2
0.1,1.0,45.0,2,0.1,0,0.0,0.05,art,0,1,1
924.6079363019546,5117.0,5544.0,2002,0.1806933625761099,1,102.285876,0.0135,pfps,21,1,0
1.4500000000000006,35.0,6.0,24,0.0414285714285714,0,0.0,0.04,art,5,1,1
682.1571108340281,4681.0,2069.0,1311,0.14572892775775,0,0.0,0.015,gaming,13,5,2
0.4124475560000004,267.0,999.0,60,0.001544747400749,0,0.0,0.0,gaming,4,1,2
1.12,2.0,119.0,13,0.56,0,0.0,0.0,art,3,1,1
42.23943000000001,87.0,4497.0,626,0.4855106896551726,0,0.0,0.05,art,0,1,1
0.2849399989999999,59.0,999.0,470,0.0048294915084745,0,0.0,0.05,art,1,1,1
9.2,6.0,100.0,31,1.5333333333333332,0,0.0,0.0,pfps,5,1,0
0.0184,2.0,1.0,2,0.0092,0,0.0,0.0,memberships,0,1,2
0.08,3.0,20.0,3,0.0266666666666666,0,0.0,0.0,art,0,1,1
2.347664763999997,631.0,8868.0,837,0.003720546377179,4,0.0,0.0,art,0,1,1
6.332847216675975,1156.0,7939.0,6171,0.0054782415369169,0,0.0,0.0011688768,memberships,2,1,2
0.0004251494,4.0,74.0,199,0.00010628735,0,0.0,9.17e-05,art,3,1,1
0.8658,19.0,231.0,95,0.0455684210526315,0,0.0,0.12,art,12,1,1
19.514745199999982,765.0,573.0,299,0.0255094708496731,0,0.0,0.014,pfps,0,1,0
0.01,1.0,33.0,2,0.01,0,0.0,0.01,art,26,1,1
1.963646699999995,408.0,3369.0,861,0.0048128595588235,2,0.0,0.0,art,5,1,1
7.099999999999999,18.0,11.0,10,0.3944444444444444,2,0.0,0.0,pfps,3,1,0
1.1706663112460038,2108.0,2461.0,238,0.0005553445499269,0,0.0,0.0,pfps,9,1,0
0.09,1.0,60.0,2,0.09,0,0.0,0.0,pfps,0,1,0
2.743777999999998,34.0,9.0,30,0.0806993529411764,0,0.0,0.029,art,0,1,1
0.145,9.0,7.0,14,0.0161111111111111,0,0.0,0.0,music,0,1,2
0.02,2.0,22.0,2,0.01,0,0.0,0.0,art,0,1,1
3.2,3.0,8.0,5,1.0666666666666669,0,0.0,0.0,art,8,1,1
1.4086655334838971,2487.0,4988.0,467,0.0005664115534716,0,0.0,0.0,pfps,6,1,0
0.057,1.0,4.0,2,0.057,0,0.0,0.0,pfps,0,1,0
0.0923999999999999,22.0,74.0,9,0.0041999999999999,0,0.0,0.0,pfps,4,2,0
1.1265290330040985,171.0,333.0,84,0.0065878890818953,0,0.0,0.0,art,5,1,1
0.04,1.0,677.0,18,0.04,0,0.0,0.022,pfps,30,1,0
11.9325,12.0,74.0,10,0.994375,0,0.0,0.0,art,0,1,1
0.8910000000000002,16.0,24.0,11,0.0556875,0,0.0,0.015,art,0,1,1
3.0572766173703707,99.0,2000.0,261,0.0308815819936401,0,0.0,0.008,pfps,8,1,0
0.0276,4.0,1.0,5,0.0069,0,0.0,0.0,art,0,1,1
81.1,2.0,2.0,1,40.55,0,0.0,0.0,pfps,0,1,0
23.12116451000004,720.0,2768.0,297,0.0321127284861111,3,0.0,0.005,pfps,10,1,0
0.015,1.0,51.0,2,0.015,0,0.0,0.0,art,0,1,1
244.81380090900012,369.0,10000.0,1811,0.6634520349837403,0,0.0,0.11,pfps,21,1,0
0.024,1.0,1.0,242,0.024,0,0.0,0.019,pfps,6,1,0
0.0109,2.0,2037.0,313,0.00545,0,0.0,0.0,pfps,6,1,0
0.01,1.0,111.0,31,0.01,0,0.0,0.0,art,2,1,1
94.39999999999998,41.0,1000.0,3,2.3024390243902437,0,0.0,0.0,art,0,1,1
4.0,4.0,151.0,7,1.0,0,0.0,0.0,art,4,1,1
0.00060755,1.0,1.0,1,0.00060755,0,0.0,0.0,art,0,1,1
0.048,3.0,24.0,3,0.016,0,0.0,0.0,art,0,1,1
300.6807082027199,7138.0,6615.0,2580,0.0421239434299131,0,0.0,0.0019,pfps,9,1,0
7.0615,83.0,501.0,129,0.085078313253012,0,0.0,0.0,art,8,1,1
0.3489922207999994,102.0,3878.0,282,0.0034214923607843,0,0.0,0.0,art,2,1,1
0.657448719999999,422.0,203.0,239,0.0015579353554502,0,0.0,0.0007336,art,0,1,1
4.424704040000003,88.0,330.0,173,0.0502807277272727,0,0.0,0.03,pfps,8,1,0
3.8394e-05,1.0,10.0,2,3.8394e-05,0,0.0,0.0,gaming,4,1,2
0.014675213,8.0,70.0,8,0.001834401625,0,0.0,1.0,pfps,7,1,0
0.035,7.0,20.0,13,0.005,0,0.0,0.0045,art,0,1,1
35.14483888888785,1016.0,999.0,214,0.0345913768591415,0,0.0,0.01,pfps,3,1,0
20.328280000000003,61.0,3.0,102,0.3332504918032787,0,0.0,0.1,art,2,1,1
1.0499999999999998,7.0,50.0,10,0.1499999999999999,0,0.0,0.0,art,0,1,1
36.026415989999606,928.0,1000.0,389,0.0388215689547409,0,0.0,0.0,pfps,9,1,0
0.0001,1.0,13.0,3,0.0001,0,0.0,0.0,pfps,1,1,0
0.0509,5.0,648.0,350,0.01018,0,0.0,0.0,art,1,1,1
2.8054999999999994,68.0,400.0,90,0.0412573529411764,0,0.0,0.049,art,2,1,1
5.622465597377991,566.0,3253.0,725,0.0099336848010211,0,0.0,0.001,pfps,14,1,0
30.5372063698399,3466.0,9957.0,1629,0.0088105038574264,0,0.0,0.0001,art,5,1,1
0.02,2.0,5.0,3,0.01,0,0.0,0.01,photography,4,1,2
0.187,13.0,140.0,29,0.0143846153846153,0,0.0,0.0,art,0,1,1
0.015,1.0,23.0,10,0.015,0,0.0,0.0,gaming,0,1,2
0.0233728499999999,33.0,872.0,150,0.0007082681818181,0,0.0,0.00037464,gaming,12,1,2
0.00974112,2.0,5.0,24,0.00487056,0,0.0,0.002751,art,0,1,1
0.005,1.0,2284.0,3,0.005,0,0.0,0.0,pfps,16,1,0
5.988789999999989,243.0,1000.0,904,0.0246452263374485,0,0.0,0.028,pfps,8,1,0
105.94089025832672,8658.0,9991.0,2573,0.0122361850610217,1,0.0,0.001,pfps,9,1,0
4.306587965315009,1375.0,977.0,219,0.0031320639747745,0,0.0,0.0,pfps,7,1,0
1.23,3.0,5.0,4,0.41,0,0.0,0.0,pfps,0,1,0
4.328459999999997,176.0,47.0,452,0.0245935227272727,0,0.0,0.01,pfps,14,1,0
0.005,1.0,15.0,2,0.005,0,0.0,0.0,photography,0,1,2
42.92305605080459,3793.0,2221.0,916,0.0113163870421314,0,0.2643836567947825,0.0,pfps,10,1,0
0.0121399999999999,25.0,286.0,30,0.0004856,0,0.0,0.0,pfps,6,1,0
0.003,3.0,7.0,3,0.001,0,0.0,0.0,pfps,8,1,0
184.6537745768496,8894.0,6537.0,2262,0.0207616117131605,1,0.0,0.001,pfps,7,1,0
0.0,24.0,20.0,3,0.0,0,0.0,0.0003668,art,1,1,1
12.60151564555395,663.0,1316.0,855,0.0190068109284373,0,0.0,0.003,art,1,1,1
3.2e-17,32.0,150.0,26,1e-18,0,0.0,0.01,pfps,5,1,0
1.4,7.0,5.0,5,0.1999999999999999,0,0.0,0.0,pfps,2,1,0
0.03137653421,5.0,6.0,3,0.006275306842,0,0.0,0.005,art,1,1,1
5.2767899999999965,123.0,490.0,323,0.042900731707317,0,0.0,0.006,pfps,2,3,0
9.237978803117796,3908.0,3309.0,433,0.002363863562722,0,0.0,0.0,pfps,8,1,0
301.01337122140103,5418.0,4444.0,1015,0.0555580234812478,1,0.0,0.0064,pfps,14,1,0
0.000121786,2.0,16.0,3,6.0893e-05,0,0.0,0.0,art,0,2,1
215.34503035007867,12268.0,7777.0,2301,0.0175533934096901,0,0.0,0.0008,art,9,1,1
0.0311,38.0,1.0,2843,0.0008184210526315,0,0.0,0.0005,memberships,2,1,2
0.01307,3.0,101.0,33,0.0043566666666666,0,0.0,0.0005,art,18,1,1
1.1262099999999988,141.0,4383.0,419,0.007987304964539,0,0.0,0.0021,pfps,7,1,0
0.00293,1.0,9.0,4,0.00293,0,0.0,0.0,art,3,1,1
0.32,4.0,6.0,3,0.08,0,0.0,0.0,photography,0,1,2
0.0049,7.0,172.0,14,0.0007,0,0.0,0.0,art,21,1,1
0.15,1.0,82.0,2,0.15,0,0.0,0.0,gaming,8,1,2
16.03931941015625,34.0,21.0,14,0.4717446885340073,0,0.0,0.66,art,0,1,1
13.770787237126958,870.0,6869.0,1767,0.0158284910771574,0,0.0,0.0,pfps,11,1,0
0.006998325,4.0,74.0,4,0.00174958125,0,0.0,0.0,pfps,4,1,0
0.0006,2.0,5.0,2,0.0003,0,0.0,0.0,art,0,1,1
0.01,1.0,143.0,2,0.01,0,0.0,0.05,art,0,1,1
0.015,1.0,24.0,2,0.015,0,0.0,0.0,art,11,1,1
331.45406711772887,5817.0,2021.0,722,0.056980241897495,0,0.0,0.008899,memberships,7,2,2
52.975600000000014,38.0,1011.0,255,1.3940947368421055,0,0.0,0.0,pfps,2,1,0
22.104599000000007,245.0,536.0,280,0.0902228530612245,0,0.0,0.02,art,6,4,1
0.636953120066066,569.0,1029.0,272,0.0011194255185695,0,0.0,0.0,art,5,1,1
3.5217741112740764,3352.0,3197.0,198,0.0010506486012154,0,0.0,0.0,pfps,5,1,0
1.29,3.0,50.0,9,0.43,0,0.0,0.0,pfps,7,3,0
2.0188811069729997,162.0,114.0,36,0.0124622290553888,0,0.0,0.0,memberships,0,1,2
2.032889670021145,348.0,479.0,220,0.0058416369828193,0,0.0449124291,0.0,pfps,9,1,0
0.00416143,4.0,13.0,202,0.0010403575,0,0.0,0.001834,art,0,1,1
1.99972568,43.0,187.0,98,0.046505248372093,0,0.0,0.0,memberships,0,1,2
2.094785041000002,283.0,290.0,130,0.0074020672826855,0,0.0,0.0,memberships,0,1,2
0.5964973490453985,297.0,195.0,58,0.0020084085826444,0,0.0,0.0,memberships,5,1,2
1.5859389800000006,153.0,1000.0,824,0.010365614248366,0,0.0,0.005,memberships,1,1,2
174.2951790498011,3103.0,3332.0,1373,0.0561698933450857,0,0.0,0.00249,pfps,13,2,0
0.2296,10.0,121.0,113,0.02296,0,0.0,0.0,art,0,1,1
0.000396585,3.0,16.0,3,0.000132195,0,0.0,0.0,art,9,1,1
15.014490000000002,49.0,100.0,69,0.3064181632653062,0,18.25,0.2,art,1,2,1
0.013,1.0,16.0,2,0.013,0,0.0,0.0,art,0,1,1
12.203435054996987,1148.0,6040.0,2876,0.0106301699085339,0,0.0,0.007,pfps,13,1,0
0.110082,2.0,2.0,2,0.055041,0,0.0,0.0,memberships,0,1,2
0.1295,7.0,1.0,7,0.0185,0,0.0,0.0,memberships,0,1,2
2.985241020000001,167.0,6666.0,4405,0.0178756947305389,0,0.0,0.00861672,pfps,7,1,0
18.5,1.0,1.0,1,18.5,0,0.0,0.0,pfps,0,3,0
0.942,19.0,1.0,6,0.049578947368421,0,0.0,0.0477,gaming,0,1,2
0.03,1.0,1.0,1,0.03,0,0.0,0.0,art,0,1,1
0.17399,4.0,99.0,71,0.0434975,0,0.0,0.0,art,0,1,1
1.8728,15.0,861.0,236,0.1248533333333333,0,0.0,0.004,pfps,2,1,0
0.19720999,89.0,6969.0,689,0.0022158425842696,0,0.0,0.007,pfps,7,1,0
0.147428,15.0,1280.0,790,0.0098285333333333,0,0.0,0.01,gaming,8,1,2
0.0657627738,90.0,90.0,30,0.0007306974866666,0,0.0,0.005108001599,pfps,0,1,0
176.3824409337777,2176.0,2153.0,691,0.0810581070467728,1,0.0,0.000499,pfps,13,1,0
0.0055,1.0,2.0,363,0.0055,0,0.0,0.0018,art,1,1,1
0.00414348,16.0,15.0,21,0.0002589675,0,0.0,0.0001,music,0,1,2
0.0,14.0,18.0,5,0.0,0,0.0,0.0045059784,art,0,1,1
0.04,4.0,23.0,16,0.01,0,0.0,0.005,art,0,1,1
1.3147498989999995,81.0,888.0,874,0.0162314802345679,0,0.0,0.0,art,2,1,1
333.71745959999964,629.0,698.0,88,0.5305523999999995,0,0.0,0.0,art,0,1,1
0.012,11.0,20.0,11,0.001090909090909,0,0.0,0.0,art,0,1,1
1.0320000000000005,47.0,69.0,43,0.0219574468085106,0,0.0,0.03,art,0,1,1
6.789342888888882,1401.0,1.0,909,0.0048460691569513,0,0.0,0.0028,gaming,0,1,2
2.4214999999999995,20.0,152.0,75,0.1210749999999999,0,0.0,0.0,art,12,2,1
0.0089766,15.0,44.0,6,0.00059844,0,0.0,0.0,art,0,1,1
1.2499999999999998,30.0,8.0,15,0.0416666666666666,0,0.0,0.025,art,0,1,1
26.27895965774872,2122.0,4440.0,3245,0.0123840526191087,0,0.0,0.006,pfps,18,1,0
0.03687344,2.0,5000.0,1307,0.01843672,0,0.0,0.006133142661,pfps,17,1,0
0.1,1.0,22.0,10,0.1,0,0.0,0.0,gaming,18,1,2
2.0500000000000007,41.0,1.0,23,0.05,0,0.0,0.0,memberships,0,1,2
0.0001,1.0,5.0,2,0.0001,0,0.0,0.0,art,0,1,1
0.00021,2.0,130.0,3,0.000105,0,0.0,0.0,art,0,1,1
0.0723,10.0,585.0,296,0.00723,0,0.0,0.0,art,7,1,1
1.9859999999999915,103.0,170.0,54,0.0192815533980581,0,0.0,0.0,pfps,1,1,0
12.391865306223,198.0,2989.0,1035,0.0625851783142575,0,0.0,0.003,art,12,1,1
0.14,1.0,54.0,40,0.14,0,0.0,0.0,art,7,2,1
1.0,1.0,2.0,2,1.0,0,0.0,0.0,photography,8,1,2
0.02,1.0,91.0,2,0.02,0,0.0,0.05,art,31,1,1
5.001322884973186,4812.0,3273.0,337,0.0010393439079329,0,3.062721997566,0.0,pfps,7,1,0
18.575999999999997,43.0,350.0,172,0.4319999999999998,0,0.0,0.0,memberships,1,1,2
6.19938e-07,2.0,10.0,2,3.09969e-07,0,0.0,0.0,pfps,0,1,0
0.002,2.0,25.0,4,0.001,0,0.0,0.0,art,0,1,1
12.225,12.0,50.0,7,1.01875,0,0.0,0.0,art,1,1,1
1e-07,1.0,1.0,1,1e-07,0,0.0,0.0,art,0,1,1
0.15,1.0,7.0,6,0.15,0,0.0,0.0,art,0,1,1
31.7878,155.0,2667.0,208,0.2050825806451613,0,0.0,0.0,art,1,1,1
0.005,1.0,1.0,1,0.005,0,0.0,0.0,photography,0,1,2
1.52,62.0,78.0,37,0.024516129032258,0,0.0,0.0,pfps,0,1,0
0.1,1.0,35.0,8,0.1,0,0.0,0.0,memberships,1,1,2
0.033,1.0,13.0,2,0.033,0,0.429,0.033,art,0,1,1
0.1115,44.0,74.0,32,0.0025340909090909,0,0.0,0.001,pfps,0,1,0
0.0947,11.0,222.0,70,0.0086090909090909,0,0.0,0.0,pfps,0,1,0
0.012,1.0,9.0,2,0.012,0,0.0,0.012,photography,0,1,2
1.2603982704799963,3490.0,102.0,240,0.0003611456362406,0,0.0,0.0007343896,art,0,1,1
4.488379999999995,112.0,420.0,290,0.0400748214285713,0,0.0,0.075,art,10,1,1
116.10397435975987,1447.0,6666.0,1323,0.0802377155216032,0,0.0,0.0045,pfps,8,2,0
2.2038218750000005,18.0,16.0,15,0.1224345486111111,0,0.0,0.0,pfps,0,1,0
2.496983705022997,199.0,3.0,9730,0.0125476568091607,0,0.0,0.00168588,art,1,1,1
60.21604380333357,1061.0,2500.0,406,0.0567540469399939,0,13.750000000000002,0.005,pfps,11,1,0
0.391,7.0,9.0,9,0.0558571428571428,0,0.0,0.0,art,4,1,1
0.001865209,4.0,60.0,31,0.00046630225,0,0.0,0.0,pfps,0,1,0
4.6388683786822895,1319.0,1767.0,385,0.0035169585888417,0,0.2209053924,0.0,pfps,16,1,0
0.0008,1.0,41.0,2,0.0008,0,0.0,0.18345,art,0,1,1
0.015,6.0,15.0,7,0.0025,0,0.0,0.0,pfps,7,1,0
1.0407939999999989,36.0,785.0,480,0.0289109444444444,0,0.0,0.0005,art,4,1,1
4.983804021534209,1559.0,2970.0,389,0.0031967953954677,0,0.0,0.0,pfps,13,1,0
79.52145360452812,2779.0,8002.0,4342,0.0286151326392688,0,0.0,0.0,art,1,1,1
0.08,1.0,3.0,2,0.08,0,0.0,0.0,art,0,1,1
0.0331999999999999,27.0,87.0,11,0.0012296296296296,0,0.0,0.0,art,0,1,1
2.349999999999996,94.0,100.0,45,0.0249999999999999,0,0.0,0.0,art,0,1,1
0.0,6300.0,1.0,1,0.0,0,0.0,0.0,art,0,1,1
0.02,4.0,3.0,4,0.005,0,0.0,0.0,art,0,1,1
1.5598000000000007,39.0,5001.0,49,0.0399948717948718,0,0.0,0.0,pfps,0,1,0
1.11,7.0,27.0,4,0.1585714285714285,0,0.0,0.0,art,0,1,1
0.0,241.0,1.0,7,0.0,0,0.0,3.6904e-05,memberships,3,1,2
0.039,4.0,2.0,289,0.00975,0,0.0,0.0,art,0,1,1
146.59542276776955,2807.0,3000.0,938,0.0522249457669289,0,111.67766666666668,0.0399,memberships,1,2,2
2.5,30.0,19.0,17,0.0833333333333333,0,0.0,0.0,pfps,0,1,0
50.59523952505712,11090.0,3370.0,835,0.0045622398128996,1,0.98164755612,0.0,pfps,6,1,0
49.7186962155042,6805.0,5551.0,1117,0.0073062007664223,0,1.027076306256,0.0,pfps,7,1,0
0.01201,2.0,51.0,6,0.006005,0,0.0,0.0,art,0,1,1
0.3587457500000002,213.0,501.0,110,0.0016842523474178,0,0.0,0.0,pfps,2,1,0
1972.1052576955808,5130.0,9999.0,1119,0.3844259761589826,1,0.0,0.0069,pfps,7,1,0
0.0962351080587835,90.0,118.0,3,0.0010692789784309,0,0.0,0.00018732,photography,3,1,2
0.04,1.0,4.0,2,0.04,0,0.0,0.0,art,0,1,1
0.00421544,20.0,207.0,57,0.000210772,0,0.0,0.00037464,art,8,1,1
18.10063132863028,1438.0,10000.0,5084,0.0125873653189362,1,0.0,0.01,pfps,5,1,0
2.2404,60.0,1006.0,209,0.03734,0,0.0,0.04,pfps,12,1,0
1.2637999990000006,37.0,100.0,50,0.0341567567297297,0,0.0,0.0,art,8,1,1
0.02,2.0,9.0,5,0.01,0,0.0,0.0,art,0,1,1
0.034,4.0,4.0,4,0.0085,0,0.0,0.0,art,0,1,1
20.4126629206826,1432.0,1144.0,395,0.0142546528775716,0,0.90622467936,0.0,pfps,1,1,0
0.1158,14.0,40.0,9,0.0082714285714285,0,0.0,0.001,art,2,1,1
42.45681960753389,1370.0,664.0,352,0.0309903792755721,0,2.2413083616,0.0,pfps,7,1,0
0.10961,24.0,807.0,137,0.0045670833333333,0,0.0,0.0069,art,7,1,1
0.2979,275.0,2.0,8,0.0010832727272727,0,0.0,0.0,memberships,0,1,2
0.000154117,2.0,2.0,2,7.70585e-05,0,0.0,0.0,memberships,0,2,2
5.814349506722884,195.0,100.0,97,0.0298171769575532,0,0.0,0.0,pfps,0,1,0
1137.1746864313436,13005.0,4189.0,1346,0.0874413445929522,2,0.0,0.0035,pfps,14,1,0
0.05,1.0,8.0,3,0.05,0,0.0,0.02,art,0,1,1
4.769999999999997,53.0,117.0,36,0.0899999999999999,0,0.0,0.0,photography,0,1,2
3.7,1.0,10.0,8,3.7,0,0.0,50.0,art,3,1,1
151.102986999,205.0,330.0,235,0.7370877414585366,0,0.0,0.6669,art,3,1,1
0.0024364,2.0,38.0,40,0.0012182,0,0.0,0.0,art,0,1,1
0.0964553999999999,17.0,100.0,15,0.0056738470588235,0,0.0,0.004922972125,art,0,1,1
0.009,5.0,9998.0,4,0.0018,0,0.0,0.025,pfps,12,1,0
